user,size
1040255324.0,219.0
1040499006.0,12.0
1041259880.0,32.0
1041341978.0,61.0
1041423830.0,50.0
1041436850.0,80.0
1043528408.0,71.0
1043624780.0,212.0
1043774900.0,15.0
1043949217.0,35.0
1045758854.0,23.0
1046304024.0,129.0
1048629294.0,805.0
1049032812.0,237.0
1049424182.0,131.0
1049477334.0,10.0
1050109861.0,885.0
1050392346.0,25.0
1050877656.0,83.0
1053056436.0,24.0
1053474336.0,35.0
1053761911.0,17.0
1054076377.0,15.0
1055790048.0,144.0
1055899632.0,16.0
1056473960.0,390.0
1058015538.0,16.0
1059544188.0,130.0
1061357179.0,30.0
1061659304.0,20.0
1062133646.0,53.0
1062161048.0,724.0
1062260910.0,90.0
1063769318.0,55.0
1063964017.0,182.0
1064269512.0,32.0
1064412835.0,149.0
1064463462.0,56.0
1064785003.0,66.0
1064840948.0,12.0
1066051466.0,46.0
1066223125.0,105.0
1067211246.0,15.0
1068282613.0,3139.0
1069490672.0,17.0
1069912069.0,23.0
1071179383.0,13.0
1071902227.0,72.0
1072557728.0,21.0
1072606183.0,16.0
1072916689.0,196.0
1074603337.0,26.0
1075594374.0,20.0
1078094400.0,25.0
1079037955.0,63.0
1080583987.0,167.0
1084919437.0,556.0
1085130504.0,415.0
1086905443.0,15.0
1087080121.0,25.0
1087339254.0,12.0
1087565023.0,31.0
1089768427.0,11.0
1090427330.0,154.0
1092734221.0,11.0
1093277437.0,120.0
1093343473.0,10.0
1093654652.0,10.0
1096724005.0,27.0
1098522913.0,11.0
1098864026.0,284.0
1100034648.0,28.0
1100248782.0,25.0
1101068958.0,14.0
1101268200.0,254.0
1102239860.0,13.0
1102512692.0,48.0
1102524974.0,12.0
1106711460.0,70.0
1107510932.0,10.0
1107709729.0,18.0
1107791166.0,35.0
1109661295.0,54.0
1109784127.0,45.0
1110188162.0,150.0
1110573709.0,15.0
1111916142.0,16.0
1112534874.0,261.0
1112820884.0,57.0
1112938304.0,19.0
1113347288.0,13.0
1113825758.0,65.0
1114626415.0,12.0
1114772023.0,17.0
1115248932.0,18.0
1115545848.0,15.0
1115736602.0,84.0
1120100382.0,13.0
1120281301.0,38.0
1120627507.0,37.0
1122329624.0,47.0
1123103666.0,192.0
1126381183.0,79.0
1126754412.0,17.0
1126755462.0,134.0
1126810068.0,14.0
1128542515.0,12.0
1128723374.0,125.0
1128786938.0,24.0
1129631515.0,727.0
1131182077.0,15.0
1131892597.0,171.0
1132355334.0,53.0
1132468292.0,49.0
1135496947.0,68.0
1135600014.0,446.0
1135666830.0,13.0
1136300857.0,94.0
1137537234.0,15.0
1137927260.0,255.0
1138380462.0,87.0
1139726377.0,24.0
1139953770.0,15.0
1141241244.0,54.0
1141476300.0,12.0
1142250169.0,14.0
1142703169.0,10.0
1142981515.0,14.0
1143481903.0,53.0
1143518761.0,14.0
1143675840.0,50.0
1145277384.0,10.0
1146451651.0,144.0
1146823358.0,133.0
1148684934.0,11.0
1148732052.0,473.0
1149451872.0,134.0
1149641137.0,178.0
1149978073.0,101.0
1151107976.0,17.0
1152221700.0,77.0
1154435958.0,17.0
1155247986.0,25.0
1155312698.0,117.0
1158393084.0,12.0
1158664339.0,10.0
1158726176.0,368.0
1158956966.0,125.0
1159107169.0,45.0
1159191164.0,11.0
1160897886.0,15.0
1161711253.0,185.0
1161886225.0,75.0
1161973513.0,23.0
1163869782.0,15.0
1165125481.0,33.0
1165302438.0,115.0
1167107216.0,29.0
1167586080.0,228.0
1174033777.0,10.0
1175681184.0,24.0
1175765550.0,299.0
1176527791.0,37.0
1183088144.0,31.0
1184133608.0,172.0
1186285916.0,148.0
1186426584.0,44.0
1187307487.0,18.0
1191492338.0,15.0
1191644245.0,38.0
1191795842.0,15.0
1194974436.0,14.0
1195655948.0,26.0
1195681568.0,65.0
1199302560.0,16.0
1206752600.0,10.0
1209370375.0,323.0
1209606193.0,124.0
1210744494.0,24.0
1213268090.0,11.0
1213846886.0,14.0
1214768432.0,17.0
1216753885.0,33.0
1216766798.0,1820.0
1217451715.0,123.0
1219594506.0,24.0
1219659205.0,220.0
1219803691.0,88.0
1219962660.0,137.0
1220213911.0,10.0
1220298762.0,21.0
1220338074.0,210.0
1220380135.0,98.0
1221860791.0,358.0
1225533181.0,11.0
1226149140.0,10.0
1226483378.0,38.0
1226594275.0,18.0
1227954067.0,143.0
1228410716.0,1066.0
1228542600.0,601.0
1231297814.0,16.0
1232432311.0,123.0
1232584274.0,33.0
1235682025.0,19.0
1240280928.0,25.0
1240286004.0,27.0
1240313959.0,60.0
1242357162.0,62.0
1242921996.0,467.0
1244448259.0,66.0
1244843196.0,21.0
1245004843.0,24.0
1246377073.0,47.0
1246591634.0,36.0
1246606844.0,24.0
1246749811.0,15.0
1249580881.0,25.0
1250369418.0,173.0
1250427283.0,603.0
1253278698.0,15.0
1254962364.0,11.0
1255138021.0,11.0
1255553358.0,41.0
1255689607.0,27.0
1256062176.0,11.0
1257969367.0,50.0
1258018316.0,310.0
1258036128.0,15.0
1259398418.0,109.0
1259463187.0,148.0
1262101867.0,214.0
1265155254.0,15.0
1265687600.0,16.0
1265734928.0,373.0
1265788363.0,19.0
1267188156.0,12.0
1267196154.0,13.0
1267481234.0,15.0
1270566415.0,23.0
1271048497.0,791.0
1271230296.0,15.0
1271371231.0,15.0
1271954588.0,11.0
1271994818.0,22.0
1273146428.0,297.0
1273667125.0,19.0
1275494107.0,13.0
1278289566.0,274.0
1279542650.0,244.0
1279553354.0,16.0
1280260850.0,85.0
1281136728.0,13.0
1281300853.0,14.0
1284659568.0,10.0
1290387427.0,75.0
1290464222.0,18.0
1291457624.0,21.0
1291809649.0,31.0
1293298032.0,55.0
1295639797.0,239.0
1297195476.0,137.0
1297377787.0,12.0
1301712572.0,26.0
1305423474.0,10.0
1306140642.0,18.0
1306938734.0,164.0
1311347707.0,750.0
1311659624.0,187.0
1311822930.0,37.0
1312894352.0,17.0
1313311136.0,63.0
1315371589.0,22.0
1315429562.0,12.0
1315564963.0,428.0
1317214266.0,18.0
1317731040.0,41.0
1317799459.0,23.0
1318495158.0,22.0
1318725494.0,353.0
1319480328.0,196.0
1319963834.0,99.0
1320520676.0,12.0
1320541332.0,18.0
1321787779.0,13.0
1322844848.0,50.0
1322949481.0,155.0
1322995754.0,143.0
1326897918.0,45.0
1327294579.0,17.0
1329670670.0,37.0
1330622276.0,29.0
1330660424.0,26.0
1332505412.0,17.0
1332619734.0,42.0
1332634645.0,48.0
1332653304.0,24.0
1332821540.0,261.0
1333153802.0,17.0
1335732546.0,30.0
1336377588.0,20.0
1337216576.0,33.0
1337423258.0,54.0
1337868295.0,159.0
1337907127.0,296.0
1339851578.0,106.0
1342162261.0,15.0
1343140057.0,397.0
1345207266.0,12.0
1345560217.0,12.0
1345716680.0,10.0
1345815553.0,10.0
1347388734.0,16.0
1347472008.0,18.0
1347882234.0,23.0
1348452192.0,22.0
1349350249.0,15.0
1350327528.0,31.0
1350506755.0,14.0
1351894051.0,12.0
1352964426.0,280.0
1353016454.0,39.0
1353051414.0,15.0
1353203378.0,10.0
1354663279.0,237.0
1355647418.0,157.0
1355916085.0,13.0
1356931075.0,368.0
1357008080.0,139.0
1358178764.0,21.0
1358392195.0,42.0
1360177710.0,18.0
1362965095.0,10.0
1365236226.0,65.0
1365829038.0,21.0
1367802432.0,12.0
1367895180.0,230.0
1368178975.0,180.0
1370826522.0,14.0
1372464386.0,21.0
1375968415.0,15.0
1377505328.0,69.0
1377962965.0,647.0
1378285626.0,165.0
1378313130.0,88.0
1378427660.0,459.0
1378537598.0,38.0
1379886271.0,27.0
1380758688.0,27.0
1382048768.0,49.0
1387009417.0,24.0
1387627057.0,24.0
1387930200.0,106.0
1388648102.0,13.0
1390803997.0,105.0
1392827431.0,26.0
1395865981.0,16.0
1397349114.0,15.0
1397896297.0,17.0
1398422712.0,24.0
1398634886.0,219.0
1399383727.0,1245.0
1406468005.0,57.0
1409176842.0,387.0
1410086838.0,12.0
1410591325.0,27.0
1411750597.0,503.0
1412913536.0,50.0
1413658430.0,64.0
1414207644.0,12.0
1414372357.0,34.0
1416798805.0,36.0
1417717836.0,45.0
1419015805.0,87.0
1419303678.0,102.0
1419549938.0,14.0
1420707086.0,255.0
1422003847.0,21.0
1422029022.0,15.0
1424416711.0,21.0
1424469380.0,19.0
1426449606.0,63.0
1426539379.0,14.0
1426695715.0,10.0
1430813294.0,10.0
1431627007.0,15.0
1431705062.0,57.0
1434506466.0,17.0
1438187240.0,17.0
1439025528.0,13.0
1441233216.0,76.0
1442265500.0,12.0
1442859841.0,28.0
1444727448.0,10.0
1444994558.0,24.0
1447084110.0,154.0
1447226785.0,16.0
1447727166.0,552.0
1447744171.0,130.0
1450212104.0,18.0
1451880962.0,22.0
1455035222.0,34.0
1455439573.0,21.0
1456199287.0,31.0
1456575332.0,22.0
1458557718.0,31.0
1462322286.0,55.0
1462470150.0,79.0
1462805953.0,25.0
1463137878.0,128.0
1465852998.0,22.0
1467323736.0,57.0
1469831683.0,122.0
1472761176.0,12.0
1475360281.0,33.0
1477882009.0,179.0
1477916180.0,12.0
1481050394.0,108.0
1481175961.0,12.0
1482437984.0,43.0
1483690844.0,30.0
1483857498.0,585.0
1486503625.0,15.0
1486636705.0,12.0
1487107374.0,125.0
1490133378.0,23.0
1491433212.0,20.0
1493420364.0,129.0
1493458525.0,55.0
1496436668.0,67.0
1498805923.0,51.0
1500409196.0,146.0
1504816789.0,32.0
1510406886.0,114.0
1511089573.0,14.0
1511673662.0,88.0
1511955152.0,63.0
1514008758.0,26.0
1514574914.0,11.0
1517109876.0,240.0
1517677783.0,35.0
1518283250.0,30.0
1522634250.0,1452.0
1523297270.0,93.0
1525077673.0,10.0
1526224290.0,46.0
1526569063.0,55.0
1526746596.0,79.0
1527723974.0,12.0
1528673384.0,18.0
1531216682.0,26.0
1534051466.0,67.0
1534221234.0,10.0
1535795821.0,200.0
1537727617.0,24.0
1537908691.0,20.0
1539167431.0,42.0
1540248494.0,11.0
1541150773.0,235.0
1541521722.0,11.0
1544565794.0,64.0
1544815670.0,18.0
1545908046.0,35.0
1546080678.0,54.0
1546750051.0,17.0
1546939375.0,32.0
1547096424.0,24.0
1547270642.0,21.0
1547272814.0,39.0
1547455808.0,22.0
1548348476.0,21.0
1548557977.0,21.0
1549418245.0,37.0
1549454492.0,10.0
1549761577.0,1576.0
1551292178.0,64.0
1551326382.0,80.0
1551486660.0,31.0
1551999122.0,12.0
1552108165.0,11.0
1552148408.0,26.0
1552491326.0,37.0
1553339690.0,23.0
1554350479.0,12.0
1557861570.0,200.0
1558005506.0,65.0
1558290133.0,37.0
1559578561.0,14.0
1560494010.0,12.0
1561480980.0,24.0
1563876840.0,12.0
1564128517.0,77.0
1564576076.0,14.0
1564709826.0,28.0
1564778010.0,21.0
1566722300.0,13.0
1568531426.0,33.0
1568823272.0,80.0
1569314263.0,12.0
1569770912.0,21.0
1571170508.0,21.0
1571760583.0,41.0
1571774312.0,28.0
1573723520.0,13.0
1575177889.0,19.0
1577835145.0,108.0
1578781285.0,12.0
1579319972.0,131.0
1579951298.0,88.0
1579997924.0,52.0
1583220744.0,10.0
1584276240.0,97.0
1585215655.0,49.0
1592598194.0,10.0
1594463719.0,13.0
1594553952.0,15.0
1601538854.0,20.0
1604386266.0,43.0
1605082928.0,23.0
1606906603.0,10.0
1607423166.0,15.0
1608619526.0,19.0
1613348562.0,13.0
1614171355.0,10.0
1621636459.0,15.0
